menu_captivity_end_wilderness_escape|Po wielu bolesnych dniach spędzonych w niewoli, trafiasz na okazję i uciekasz swoim prześladowcom!
menu_captivity_castle_taken_prisoner|Otaczają cię straże i odbierają broń. Klnąc i ubliżając ci, wtrącają cię do więzienia, gdzie musisz spędzić żałosne dni swojej niewoli.
menu_captivity_rescue_lord_taken_prisoner|You remain in disguise for as long as possible before revealing yourself. The guards are outraged and beat you savagely before throwing you back into the cell for God knows how long...
menu_captivity_castle_check|stub
menu_captivity_end_exchanged_with_prisoner|Po wielu dniach aresztu, wreszcie zostałeś uwolniony.
menu_captivity_end_propose_ransom|Jeden ze strażników złożył ci ofertę przywrócenia wolności w zamian za {reg5} złociszy. Decydujesz...
mno_captivity_end_ransom_accept|Zaakceptować ofertę.
mno_captivity_end_ransom_deny|Odrzucić ofertę.
menu_captivity_castle_remain|More days pass in the darkness of your cell. You get through them as best you can, enduring the kicks and curses of the guards, watching your underfed body waste away more and more...
menu_kingdom_army_quest_report_to_army|{s8} sends word that he wishes you to join {reg4?her:his} new military campaign. You need to bring at least {reg13} troops to the army, and are instructed to raise more men with all due haste if you do not have enough.
menu_kingdom_army_quest_messenger|{s8} sends word that he wishes to speak with you about a task he needs performed. He requests you to come and see him as soon as possible.
menu_kingdom_army_quest_join_siege_order|{s8} sends word that you are to join the siege of {s9} in preparation for a full assault. Your troops are to take {s9} at all costs.
menu_kingdom_army_follow_failed|You have failed to follow {s8}. The marshal assumes that you were otherwise engaged, but would have appreciated your support.
menu_invite_player_to_faction_without_center|You receive an offer of vassalage!^^ {s8} of {s9} has sent a royal herald to bring you an invititation in his own hand. You would be granted the honour of becoming a vassal {lord/lady} of {s9}, and in return {s8} asks you to swear an oath of homage to him and fight in his military campaigns, although he offers you no lands or titles. He will surely be offended if you do not take the offer...
mno_faction_accept|Accept!
mno_faction_reject|Decline the invitation.
menu_invite_player_to_faction|You receive an offer of vassalage!^^ {s8} of {s9} has sent a royal herald to bring you an invititation in his own hand. You would be granted the honour of becoming a vassal {lord/lady} of {s9}, and in return {s8} asks you to swear an oath of homage to him and fight in his military campaigns, offering you the fief of {s2} for your loyal service. He will surely be offended if you do not take the offer...
menu_invite_player_to_faction_accepted|In order to become a vassal, you must swear an oath of homage to {s3}. You shall have to find him and give him your oath in person. {s5}
menu_question_peace_offer|You Receive a Peace Offer^^The {s1} offers you a peace agreement. What is your answer?
mno_peace_offer_accept|Accept
mno_peace_offer_reject|Reject
menu_notification_truce_expired|Truce Has Expired^^The truce between {s1} and {s2} has expired.
menu_notification_feast_quest_expired|{s10}
menu_notification_sortie_possible|Enemy Sighted: Enemies have been sighted outside the walls of {s4}, and {s5} and others are preparing for a sortie. You may join them if you wish.
menu_notification_casus_belli_expired|Kingdom Fails to Respond^^The {s1} has not responded to the {s2}'s provocations, and {s3} suffers a loss of face among {reg4?her:his} more bellicose subjects...^
menu_notification_lord_defects|Defection: {s4} has abandoned the {s5} and joined the {s7}, taking {reg4?her:his} his fiefs with him
menu_notification_treason_indictment|Treason Indictment^^{s9}
menu_notification_border_incident|Border incident^^Word reaches you that {s9}. Though you don't know whether or not the rumors are true, you do know one thing -- this seemingly minor incident has raised passions among the {s4}, making it easier for them to go to war against the {s3}, if they want it...
menu_notification_player_faction_active|You now possess land in your name, without being tied to any kingdom. This makes you a monarch in your own right, with your court temporarily located at {s12}. However, the other kings in Calradia will at first consider you a threat, for if any upstart warlord can grab a throne, then their own legitimacy is called into question.^^You may find it desirable at this time to pledge yourself to an existing kingdom. If you want to continue as a sovereign monarch, then your first priority should be to establish an independent right to rule. You can establish your right to rule through several means -- marrying into a high-born family, recruiting new lords, governing your lands, treating with other kings, or dispatching your companions on missions.^^At any rate, your first step should be to appoint a chief minister from among your companions, to handle affairs of state. Different companions have different capabilities.^You may appoint new ministers from time to time. You may also change the location of your court, by speaking to the minister.
mno_appoint_spouse|Appoint your wife, {s10}...
mno_appoint_npc1|Appoint {s10}
mno_appoint_npc2|Appoint {s10}
mno_appoint_npc3|Appoint {s10}
mno_appoint_npc4|Appoint {s10}
mno_appoint_npc5|Appoint {s10}
mno_appoint_npc6|Appoint {s10}
mno_appoint_npc7|Appoint {s10}
mno_appoint_npc8|Appoint {s10}
mno_appoint_npc9|Appoint {s10}
mno_appoint_npc10|Appoint {s10}
mno_appoint_npc11|Appoint {s10}
mno_appoint_npc12|Appoint {s10}
mno_appoint_npc13|Appoint {s10}
mno_appoint_npc14|Appoint {s10}
mno_appoint_npc15|Appoint {s10}
mno_appoint_npc16|Appoint {s10}
mno_appoint_default|Appoint a prominent citizen from the area...
menu_minister_confirm|{s9}can be found at your court in {s12}. You should consult periodically, to avoid the accumulation of unresolved issues that may sap your authority...
menu_notification_court_lost|{s12}
menu_notification_player_faction_deactive|Your kingdom no longer holds any land.
menu_notification_player_wedding_day|{s8} wishes to inform you that preparations for your wedding at {s10} have been complete, and that your presence is expected imminently .
menu_notification_player_kingdom_holds_feast|{s11}
menu_notification_center_under_siege|{s2} ({s3}) oblega {s1}!
menu_notification_village_raided|Enemies have Laid Waste to a Fief^^{s1} has been raided by {s2} of {s3}!
menu_notification_village_raid_started|Your Village is under Attack!^^{s2} of {s3} is laying waste to {s1}.
menu_notification_one_faction_left|Calradia Conquered by One Kingdom^^{s1} has defeated all rivals and stands as the sole kingdom.
menu_notification_oath_renounced_faction_defeated|Your Old Faction was Defeated^^You won the battle against {s1}! This ends your struggle which started after you renounced your oath to them.
menu_notification_center_lost|An Estate was Lost^^You have lost {s1} to {s2}.
menu_notification_troop_left_players_faction|Zdrada!^^{s1} opuścił: {s2} i dołączył do: {s3}.
menu_notification_troop_joined_players_faction|Dobre wieści!^^{s1} opuścił: {s2} i dołączył do: {s3}.
menu_notification_war_declared|Deklaracja wojny!^^{s1} i {s2} wchodzą w stan wojny!
menu_notification_peace_declared|Traktat pokojowy!^^{s1} i {s2} zawierają pokój!^{s57}
menu_notification_faction_defeated|Frakcja wyeliminowana!^^{s1} przestaje istnieć!
menu_notification_rebels_switched_to_faction|Rebellion Success^^ Your rebellion is victorious! Your faction now has the sole claim to the title of {s11}, with {s12} as the single ruler.
menu_notification_player_should_consult|Your minister send words that there are problems brewing in the realm which, if left untreated, could sap your authority. You should consult with him at your earliest convenience
menu_notification_player_feast_in_progress|Feast in Preparation^^Your wife has started preparations for a feast in your hall in {s11}
menu_notification_lady_requests_visit|An elderly woman approaches your party and passes one of your men a letter, sealed in plain wax. It is addressed to you. When you break the seal, you see it is from {s15}. It reads, 'I so enjoyed your last visit. {s14} I am currently in {s10}.{s12}'
menu_garden|{s12}
mno_nurse|Go with the nurse
menu_kill_local_merchant_begin|You spot your victim and follow him, observing as he turns a corner into a dark alley. This will surely be your best opportunity to attack him.
menu_debug_alert_from_s65|DEBUG ALERT: {s65}
menu_auto_return_to_map|stub
menu_bandit_lair|{s3}
mno_continue_1|Zaatakuj kryjówkę...
mno_leave_no_attack|Opuść...
mno_leave_victory|Kontynuuj...
mno_leave_defeat|Kontynuuj...
menu_notification_player_faction_political_issue_resolved|After consulting with the peers of the realm, {s10} has decided to confer {s11} on {s12}.
menu_notification_player_faction_political_issue_resolved_for_player|After consulting with the peers of the realm, {s10} has decided to confer {s11} on you. You may decline the honor, but it will probably mean that you will not receive other awards for a little while.{s12}
mno_accept|Accept the honor
mno_decline|Decline the honor
menu_start_phase_3|{s16}^^You are exhausted by the time you find the inn in {s1}, and fall asleep quickly. However, you awake before dawn and are eager to explore your surroundings. You venture out onto the streets, which are still deserted. All of a sudden, you hear a sound that stands the hairs of your neck on end -- the rasp of a blade sliding from its scabbard...
menu_start_phase_4|{s11}
menu_lost_tavern_duel|{s11}
menu_establish_court|To establish {s4} as your court will require a small refurbishment. In particular, you will need a set of tools and a bolt of velvet. it may also take a short while for some of your followers to relocate here. Do you wish to proceed?
mno_establish|Establish {s4} as your court
menu_notification_relieved_as_marshal|{s4} wishes to inform you that your services as marshal are no longer required. In honor of valiant efforts on behalf of the realm over the last {reg4} days, however, {reg8?she:he} offers you a purse of {reg5} denars.
menu_rozpoznanieogniem1|Szpicle nie próżnowali nawet w nocy, zostaliście zatrzymani przez straże tuż po wyjściu na zewnątrz...
menu_rozpoznanieogniem_fail_1|Ranny w trakcie walki zostajesz pojmany i osadzony w lochu...
menu_rozpoznanieogniem_fail_2|Emisariusz zginął w walce.
menu_rozpoznanieogniem_ok|Udaje wam się wyrwać z zasadzki i opuścić przedmieścia...
menu_rozpoznanieogniem_drzwi|....
menu_powstanie|Powstanie.....................
menu_null|Koniec gry.
menu_game_end|Koniec gry.
menu_koniecgry|Odniosłeś zwycięstwo!.
menu_game_win|Odniosłeś zwycięstwo!.
menu_break_menu|empty
menu_quest_end|empty
menu_GMRegiments|empty
menu_GMRegiments2|empty
menu_exitt|empty
menu_koniec_rewolucji|{s10}
menu_rosja_camp|Obóz rewolucjonistów węgierskich.
mno_talkto|Przeprowadź rozmowę...
mno_czekaj|Zostań tu przez jakiś czas.
menu_wegry_camp|Obóz rewolucjonistów węgierskich
menu_camp_talk_to|Obóz rewolucjonistów węgierskich
mno_leader|Przywódca.
mno_werbownik|Werbownik.
mno_provider|Zaopatrzeniowiec.
menu_kryjowka_maruderow|{s3}
menu_zdarzenie_1|4 stycznia
menu_historical_notes| 
mno_ret|Wróć...
menu_q_zasadzka|{s10}
menu_action_1|...
menu_action_2|...
menu_karczma|Karczma
menu_gList_prison|Lądujesz w więzieniu.
menu_qemisariusz_win_1|Wrogi emisariusz poddał się, odstaw go do Warszawy gdzie zaczeka na sąd.
menu_qemisariusz_win_2|Zwyciestwo z zabiciem
menu_qemisariusz_lose|Przegrana
menu_qinfiltracja_attack|Bandyci nie podejrzewający zdrady pozostali w kryjówce. Rozpoczniesz atak niepostrzeżenie...
menu_qinfiltracja_2|Nim opryszkowie spostrzegą się, że za długo trwa twoja nieobecność, weź oddział i zaatakuj ich kryjówkę.
menu_qinfiltracja_lose|Przegrałeś, żołnierzom udało się jednak z niemałym trudem wycofać. Bandyci chwilę później zwinęli obóz i uciekli gdzie pieprz rośnie...
menu_qinfiltracja_win|Zdołałeś wybić bandytów co do jednego, ostał się tylko ich przywódca...
menu_qinfiltracja_fail|Cudem udaje ci się uciec, gdy bandyci piorą się po gębach w sporze o wielkość kamienia.
menu_qinfiltracja_hideout|Wraz z bandytą zbliżasz się do kryjówki...
menu_qprzewrot_lose|Dzielnie stawałeś, lecz przeciwnicy w przewadze okazali się być zbyt silni…
menu_town_night|Ulice miasta o tej porze są opustoszałe, gdzieniegdzie kręcą się tylko pijacy i przemykają ostatni przechodnie. Lepiej jednak nie włóczyć się o tej porze...
menu_Zdarzenie1|W obozie doszło do rozruchów między gołotą a przemytnikami. Mimo, iż szybko udało się ostudzić zapalczywców, usiec zdołali kilku ludzi...
menu_pduel|Rozpocznij pojedynek.
menu_gList_prison2|Zostajesz uwolniony. Strażnik, stary gbur, nic rzec nie chciał, ponad to, że ktoś wpłacił pieniądze...
menu_stanica|...
menu_oboz_wojsk|{s2}
menu_rewolucja_rosja_win|rosja win
menu_rewolucja_rosja_lose|rosja lose
menu_rewolucja_wegry_win|wegry win
menu_rewolucja_wegry_lose|wegry lose
menu_uciekiner|...
menu_uciekinier_duel_end|{s20}
menu_egzekucja_menu|Wieść nagła, niczym błyskawica, zbawiła nieszczęśnika przytomności. Aby jednak zadośćuczynić prośbie, dostarcz go do Martinovicsa.
menu_poslaniec_debreczyn|Spotykasz posłańca z listem od przywódcy konspiratorów węgierskich.
menu_2etap_koniec|Udaj się do Rzeczpospolitej i odnajdź Generała Tadeusza Kościuszkę, naczelnika powstania. 
menu_zniewaga_end|{s20}
menu_krakow_travelled|....
menu_speech_success|Wygłosiłeś uniwersał.
menu_speech_fight_success|Udało ci się pokonać przeciwników i opuścić karczmę, musisz jednak uciekać nim okolica zaroi się od wojska...
menu_speech_fight_fail|Nie udało ci się pokonać przeciwników, zostałeś raniony i wzięty do niewoli...
menu_enter_current_town|....
menu_martinovics|....
menu_martinovics_koniec|Podejrzenia Ignaca Martinovicsa okazały się słuszne. Niespełna dwie godziny później, do drzwi załomotali żandarmi i nakazali przeszukanie kamienicy. Tobie jednak udało się niepostrzeżenie wymknąć tylnymi drzwiami...
menu_execution|Kupcy jadący pobliskim traktem donieśli, że w {s20} wkrótce zostaną straceni konspiratorzy...
menu_martinovics_koniec2|Miasto opuściłeś bezpiecznie, musisz jednak uważać na wojska habsburskie, bowiem od teraz jesteś poszukiwany...
menu_4etap_town_weakened|{s0}
menu_etap4_end|...
menu_dowodca4|Wiejska parafia.
menu_choose_troops_0|Rozmawiaj z: (Strona 1 z 109)
mno_back|Go back.
mno_next|Next...
mno_choose_troop_0|Settings
mno_choose_troop_1|Constable Hareck
mno_choose_troop_2|Dranton
mno_choose_troop_3|Galeas
mno_choose_troop_4|Kradus
mno_choose_troop_5|Ramun, the slave trader
mno_choose_troop_6|Xerina
mno_choose_troop_7|Piotr Ożarowski
mno_choose_troop_8|Józef Ankwicz
mno_choose_troop_9|Józef Zabiełło
mno_choose_troop_10|Novice Fighter
mno_choose_troop_11|Champion Fighter
mno_choose_troop_12|Novice Fighter
menu_choose_troops_13|Rozmawiaj z: (Strona 2 z 109)
mno_previous|Previous...
mno_choose_troop_13|Regular Fighter
mno_choose_troop_14|Regular Fighter
mno_choose_troop_15|Regular Fighter
mno_choose_troop_16|Veteran Fighter
mno_choose_troop_17|Veteran Fighter
mno_choose_troop_18|Veteran Fighter
mno_choose_troop_19|Champion Fighter
mno_choose_troop_20|Arystokratka
mno_choose_troop_21|Ataman
mno_choose_troop_22|Austriacka Milicja
mno_choose_troop_23|Austriacki Kanonier
mno_choose_troop_24|Austriacki Kirasjer
mno_choose_troop_25|Austriacki Kirasjer Weteran
menu_choose_troops_26|Rozmawiaj z: (Strona 3 z 109)
mno_choose_troop_26|Austriacki Oficer
mno_choose_troop_27|Austriacki Strzelec
mno_choose_troop_28|Rosyjski Jegier
mno_choose_troop_29|Austriacki Fizylier
mno_choose_troop_30|Austriacki Fizylier Weteran
mno_choose_troop_31|Austriacki Grenadier
mno_choose_troop_32|Austriacki Grenadier Weteran
mno_choose_troop_33|Austriacki Huzar
mno_choose_troop_34|Austriacki Huzar Weteran
mno_choose_troop_35|Austriacki Porucznik
mno_choose_troop_36|Austriacki Konny Gwardzista
mno_choose_troop_37|Austriacki Oficer Konnej Gwardii
mno_choose_troop_38|Pandur
menu_choose_troops_39|Rozmawiaj z: (Strona 4 z 109)
mno_choose_troop_39|Pandur Weteran
mno_choose_troop_40|Bandit
mno_choose_troop_41|bandit leaders end
mno_choose_troop_42|Bandit Rider
mno_choose_troop_43|Bandit Rifleman
mno_choose_troop_45|Belligerent Drunk
mno_choose_troop_46|Biedak
mno_choose_troop_47|Biedak
mno_choose_troop_48|Black Khergit Horseman
menu_choose_troops_52|Rozmawiaj z: (Strona 5 z 109)
mno_choose_troop_52|Bośniak
mno_choose_troop_53|Bośniak Weteran
mno_choose_troop_54|Warchoł
mno_choose_troop_55|Warchoł
mno_choose_troop_56|Warchoł
mno_choose_troop_57|Warchoł
mno_choose_troop_58|Warchoł
mno_choose_troop_59|Warchoł
mno_choose_troop_60|Warchoł
mno_choose_troop_61|Warchoł
mno_choose_troop_62|Warchoł
mno_choose_troop_63|Warchoł
mno_choose_troop_64|Warchoł
menu_choose_troops_65|Rozmawiaj z: (Strona 6 z 109)
mno_choose_troop_65|Warchoł
mno_choose_troop_66|Warchoł
mno_choose_troop_67|Warchoł
mno_choose_troop_68|Warchoł
mno_choose_troop_69|Warchoł
mno_choose_troop_70|Warchoł
mno_choose_troop_71|Warchoł
mno_choose_troop_72|Warchoł
mno_choose_troop_73|Warchoł
mno_choose_troop_74|Warchoł
mno_choose_troop_75|Warchoł
mno_choose_troop_76|Warchoł
mno_choose_troop_77|Warchoł
menu_choose_troops_78|Rozmawiaj z: (Strona 7 z 109)
mno_choose_troop_78|Warchoł
mno_choose_troop_79|Warchoł
mno_choose_troop_80|Warchoł
mno_choose_troop_81|Warchoł
mno_choose_troop_82|Warchoł
mno_choose_troop_83|Warchoł
mno_choose_troop_84|Warchoł
mno_choose_troop_85|Warchoł
mno_choose_troop_86|Warchoł
mno_choose_troop_87|Warchoł
mno_choose_troop_88|Warchoł
mno_choose_troop_89|Warchoł
mno_choose_troop_90|Warchoł
menu_choose_troops_91|Rozmawiaj z: (Strona 8 z 109)
mno_choose_troop_91|Warchoł
mno_choose_troop_92|Warchoł
mno_choose_troop_93|Warchoł
mno_choose_troop_94|Warchoł
mno_choose_troop_95|Warchoł
mno_choose_troop_96|Warchoł
mno_choose_troop_97|Warchoł
mno_choose_troop_98|Warchoł
mno_choose_troop_99|Warchoł
mno_choose_troop_100|Warchoł
mno_choose_troop_101|Warchoł
mno_choose_troop_102|Warchoł
mno_choose_troop_103|Brigand
menu_choose_troops_104|Rozmawiaj z: (Strona 9 z 109)
mno_choose_troop_104|Partyzant
mno_choose_troop_105|Najemnik
mno_choose_troop_106|Caravan Master
mno_choose_troop_107|Carski Urzędnik
menu_choose_troops_117|Rozmawiaj z: (Strona 10 z 109)
menu_choose_troops_130|Rozmawiaj z: (Strona 11 z 109)
menu_choose_troops_143|Rozmawiaj z: (Strona 12 z 109)
menu_choose_troops_156|Rozmawiaj z: (Strona 13 z 109)
mno_choose_troop_156|Cattle
mno_choose_troop_157|Champion Fighter
mno_choose_troop_158|Chieftain
mno_choose_troop_159|Mieszczanin
mno_choose_troop_160|Mieszczka
mno_choose_troop_161|Towarzysz Kawalerii Narodowej
mno_choose_troop_162|Weteran Kawalerii Narodowej
mno_choose_troop_163|Russian Cossack
mno_choose_troop_164|Cossack Bandit
mno_choose_troop_165|Cossack Mounted Rifleman
mno_choose_troop_166|Cossack Serf
mno_choose_troop_167|Russian Cossack Vetaran
mno_choose_troop_168|Dama
menu_choose_troops_169|Rozmawiaj z: (Strona 14 z 109)
mno_choose_troop_169|Desert Bandit
mno_choose_troop_170|objects
mno_choose_troop_171|Alexander Radishchev
mno_choose_troop_172|Ignac Martinovics
mno_choose_troop_173|General
mno_choose_troop_174|Dowódca patrolu
mno_choose_troop_175|Ferenc Bartok
mno_choose_troop_176|Gospodyni
mno_choose_troop_177|ranking
mno_choose_troop_178|objects
mno_choose_troop_179|Farmer
mno_choose_troop_180|Farmer
mno_choose_troop_181|Rough-Looking Character
menu_choose_troops_182|Rozmawiaj z: (Strona 15 z 109)
mno_choose_troop_182|Camp Defender
mno_choose_troop_183|find item cheat
mno_choose_troop_184|Camp Follower
mno_choose_troop_185|Forest Bandit
mno_choose_troop_186|Nervous Man
mno_choose_troop_187|Oficer Straży
mno_choose_troop_188|Straż
mno_choose_troop_189|Nieznajomy
mno_choose_troop_190|Nieznajomy
mno_choose_troop_191|Nieznajomy
mno_choose_troop_192|objects
mno_choose_troop_193|Gołota
mno_choose_troop_194|objects
menu_choose_troops_195|Rozmawiaj z: (Strona 16 z 109)
mno_choose_troop_195|objects
mno_choose_troop_196|Quick Jimmy
mno_choose_troop_198|Herszt Bandytów
mno_choose_troop_199|Hired Assassin
mno_choose_troop_201|Huntress
mno_choose_troop_202|Albert Sapieha
mno_choose_troop_203|Jan
mno_choose_troop_204|Biedak
mno_choose_troop_205|Wędrowny dziad
mno_choose_troop_206|Wędrowny dziad
mno_choose_troop_207|Wędrowny dziad
menu_choose_troops_208|Rozmawiaj z: (Strona 17 z 109)
mno_choose_troop_208|Wędrowny dziad
mno_choose_troop_209|Wędrowny dziad
mno_choose_troop_210|Wędrowny dziad
mno_choose_troop_211|Wędrowny dziad
mno_choose_troop_212|Wędrowny dziad
mno_choose_troop_213|Wędrowny dziad
mno_choose_troop_214|Wędrowny dziad
mno_choose_troop_215|Karczmarz
mno_choose_troop_216|Biedak
mno_choose_troop_217|Łowca głów
mno_choose_troop_218|Łowca głów
mno_choose_troop_219|Łowca głów
mno_choose_troop_220|Łowca głów
menu_choose_troops_221|Rozmawiaj z: (Strona 18 z 109)
mno_choose_troop_221|Łowca głów
mno_choose_troop_222|Łowca głów
mno_choose_troop_223|Łowca głów
mno_choose_troop_224|Łowca głów
mno_choose_troop_225|Łowca głów
mno_choose_troop_226|Łowca głów
mno_choose_troop_227|Łowca głów
mno_choose_troop_228|Łowca głów
mno_choose_troop_229|Łowca głów
mno_choose_troop_230|Łowca głów
mno_choose_troop_231|Łowca głów
mno_choose_troop_232|Łowca głów
mno_choose_troop_233|Łowca głów
menu_choose_troops_234|Rozmawiaj z: (Strona 19 z 109)
mno_choose_troop_234|Łowca głów
mno_choose_troop_235|Łowca głów
mno_choose_troop_236|Łowca głów
mno_choose_troop_237|Łowca głów
mno_choose_troop_238|Łowca głów
mno_choose_troop_239|Łowca głów
mno_choose_troop_240|Łowca głów
mno_choose_troop_241|Łowca głów
mno_choose_troop_242|Łowca głów
mno_choose_troop_243|Łowca głów
mno_choose_troop_244|Łowca głów
mno_choose_troop_245|Łowca głów
mno_choose_troop_246|Łowca głów
menu_choose_troops_247|Rozmawiaj z: (Strona 20 z 109)
mno_choose_troop_247|Łowca głów
mno_choose_troop_248|Łowca głów
mno_choose_troop_249|Łowca głów
mno_choose_troop_250|Szlachcic
mno_choose_troop_251|Wlasciciel Karczmy
mno_choose_troop_252|Castle Guard
mno_choose_troop_253|Khergit Deserter
mno_choose_troop_254|Khergit Dismounted Lancer
mno_choose_troop_255|Khergit Horse Archer
mno_choose_troop_256|Khergit Horseman
mno_choose_troop_257|Khergit Lancer
mno_choose_troop_258|Khergit Lancer
mno_choose_troop_259|Khergit Lancer
menu_choose_troops_260|Rozmawiaj z: (Strona 21 z 109)
mno_choose_troop_260|Merchant of Tulga
mno_choose_troop_261|Khergit Messenger
mno_choose_troop_262|Prison Guard
mno_choose_troop_263|Khergit Skirmisher
mno_choose_troop_264|Townsman
mno_choose_troop_265|Townswoman
mno_choose_troop_266|Khergit Tribesman
mno_choose_troop_267|Khergit Veteran Horse Archer
mno_choose_troop_268|Khergit Horse Archer
mno_choose_troop_269|Khergit Horse Archer
mno_choose_troop_270|Kidnapped Girl
mno_choose_troop_271|Lady Anna
mno_choose_troop_272|Lady Thedosa
menu_choose_troops_273|Rozmawiaj z: (Strona 22 z 109)
mno_choose_troop_273|Lady Melisar
mno_choose_troop_274|Lady Irena
mno_choose_troop_275|Lady Sonadel
mno_choose_troop_276|Lady Boadila
mno_choose_troop_277|Lady Elys
mno_choose_troop_278|Lady Johana
mno_choose_troop_279|Lady Bernatys
mno_choose_troop_280|Lady Enricata
mno_choose_troop_281|Lady Nelda
mno_choose_troop_282|Lady Gaeta
mno_choose_troop_283|Lady Vera
mno_choose_troop_284|Lady Auberina
mno_choose_troop_285|Lady Tibal
menu_choose_troops_286|Rozmawiaj z: (Strona 23 z 109)
mno_choose_troop_286|Lady Magar
mno_choose_troop_287|Przywódca Konfederacji Targowickiej
mno_choose_troop_288|Lady Isolla of Suno
mno_choose_troop_289|Lady Junitha
mno_choose_troop_290|Lady Joaka
mno_choose_troop_291|Lady Tejina
mno_choose_troop_292|Lady Olekseia
mno_choose_troop_293|Lady Myntha
mno_choose_troop_294|Lady Akilina
mno_choose_troop_295|Lady Sepana
mno_choose_troop_296|Lady Iarina
mno_choose_troop_297|Lady Sihavan
mno_choose_troop_298|Lady Erenchina
menu_choose_troops_299|Rozmawiaj z: (Strona 24 z 109)
mno_choose_troop_299|Lady Tamar
mno_choose_troop_300|Lady Katia
mno_choose_troop_301|Lady Valka
mno_choose_troop_302|Lady Seomis
mno_choose_troop_303|Lady Drina
mno_choose_troop_304|Lady Nesha
mno_choose_troop_305|Lady Tabath
mno_choose_troop_306|Lady Pelaeka
mno_choose_troop_307|Lady Haris
mno_choose_troop_308|Lady Vayen
mno_choose_troop_309|Przywódca Imperium Rosyjskiego
mno_choose_troop_310|Prince Valdym the Bastard
mno_choose_troop_311|Lady Borge
menu_choose_troops_312|Rozmawiaj z: (Strona 25 z 109)
mno_choose_troop_312|Lady Dulua
mno_choose_troop_313|Lady Selik
mno_choose_troop_314|Lady Thalatha
mno_choose_troop_315|Lady Yasreen
mno_choose_troop_316|Lady Nadha
mno_choose_troop_317|Lady Zenur
mno_choose_troop_318|Lady Arjis
mno_choose_troop_319|Lady Atjahan
mno_choose_troop_320|Lady Qutala
mno_choose_troop_321|Lady Hindal
mno_choose_troop_322|Lady Tuan
mno_choose_troop_323|Lady Mechet
mno_choose_troop_324|Lady Mahraz
menu_choose_troops_325|Rozmawiaj z: (Strona 26 z 109)
mno_choose_troop_325|Lady Ayasu
mno_choose_troop_326|Lady Ravin
mno_choose_troop_327|Lady Ruha
mno_choose_troop_328|Lady Chedina
mno_choose_troop_329|Lady Kefra
mno_choose_troop_330|Lady Nirvaz
mno_choose_troop_331|Król Fryderyk II Wielki
mno_choose_troop_332|Dustum Khan
mno_choose_troop_333|Lady Jadeth
mno_choose_troop_334|Lady Herjasa
mno_choose_troop_335|Lady Kaeteli
mno_choose_troop_336|Lady Bergit
mno_choose_troop_337|Lady Miar
menu_choose_troops_338|Rozmawiaj z: (Strona 27 z 109)
mno_choose_troop_338|Lady Afrid
mno_choose_troop_339|Lady Dria
mno_choose_troop_340|Lady Glunde
mno_choose_troop_341|Lady Loeka
mno_choose_troop_342|Lady Bryn
mno_choose_troop_343|Lady Eir
mno_choose_troop_344|Lady Hild
mno_choose_troop_345|Cesarz Franciszek II Habsburg
mno_choose_troop_346|Lethwin Far-Seeker
mno_choose_troop_347|Lady Anais
mno_choose_troop_348|Lady Eleandra
mno_choose_troop_349|Lady Forbesa
mno_choose_troop_350|Lady Agasia
menu_choose_troops_351|Rozmawiaj z: (Strona 28 z 109)
mno_choose_troop_351|Lady Ellian
mno_choose_troop_352|Lady Adelisa
mno_choose_troop_353|Lady Gwenael
mno_choose_troop_354|Lady Baotheia
mno_choose_troop_355|Lady Miraeia
mno_choose_troop_356|Lady Meraced
mno_choose_troop_357|Lady Claudora
mno_choose_troop_358|Lady Calantina
mno_choose_troop_359|Lady Ysueth
mno_choose_troop_360|Lady Saraten
mno_choose_troop_361|Lady Brina
mno_choose_troop_362|Lady Geneiava
mno_choose_troop_363|Lady Aliena
menu_choose_troops_364|Rozmawiaj z: (Strona 29 z 109)
mno_choose_troop_364|Lady Timethi
mno_choose_troop_365|Lady Aneth
mno_choose_troop_366|Lady Reada
mno_choose_troop_367|Generał Tadeusz Kościuszko
mno_choose_troop_368|Lord Kastor of Veluca
mno_choose_troop_369|Lady Rayma
mno_choose_troop_370|Lady Yasmin
mno_choose_troop_371|Lady Dula
mno_choose_troop_372|Lady Ruwa
mno_choose_troop_373|Lady Luqa
mno_choose_troop_374|Lady Zandina
mno_choose_troop_375|Lady Lulya
mno_choose_troop_376|Lady Zahara
menu_choose_troops_377|Rozmawiaj z: (Strona 30 z 109)
mno_choose_troop_377|Lady Safiya
mno_choose_troop_378|Lady Khalisa
mno_choose_troop_379|Lady Janab
mno_choose_troop_380|Lady Thanaikha
mno_choose_troop_381|Lady Sur
mno_choose_troop_382|Lady Sulaha
mno_choose_troop_383|Lady Shatha
mno_choose_troop_384|Lady Bawthan
mno_choose_troop_385|Lady Mahayl
mno_choose_troop_386|Lady Isna
mno_choose_troop_387|Lady Siyafan
mno_choose_troop_388|Lady Ifar
mno_choose_troop_389|Arwa the Pearled One
menu_choose_troops_390|Rozmawiaj z: (Strona 31 z 109)
mno_choose_troop_390|kingdom heroes including player begin
mno_choose_troop_391|Lady Philenna
mno_choose_troop_392|Lady Constanis
mno_choose_troop_393|Kłusownik
mno_choose_troop_394|Szymon Korwin-Kossakowski
mno_choose_troop_395|Error - knight 1 1 wife should not appear in game
mno_choose_troop_396|Teofil Zaluski
mno_choose_troop_397|Józef Komorowski
